Angrymike281,0.29,0.43,0.05,0.42,0.33,0.29,0.35
AnilNS425,0.39,0.42,0.42,0.44,0.33,0.24,0.27
AnitaDWhite,0.45,0.48,0.32,0.47,0.33,0.37,0.71
AnnaAlvarez1992,0.76,0.67,0.56,0.56,0.63,0.56,0.63
ArchangelMagicx,0.24,0.39,0.3,0.43,0.31,0.36,0.15
AussieR00,0.35,0.4,0.07,0.28,0.42,0.29,0.21
BeauRyker,0.34,0.24,0.03,0.37,0.53,0.12,0.28
Beg_Forgiveness,0.29,0.41,0.38,0.48,0.32,0.33,0.29
Bestamericanew,0.83,0.73,0.28,0.5,0.65,0.67,0.75
BluegrassPundit,0.73,0.51,0.12,0.35,0.6,0.243333333,0.63
BobG727,0.47,0.33,0.4,0.34,0.7,0.35,0.19
Boston1761,0.49,0.45,0.28,0.43,0.32,0.55,0.44
BrittPointer,0.33,0.33,0.32,0.26,0.39,0.23,0.34
ButchStew1,0.51,0.61,0.57,0.22,0.39,0.55,0.34
cala_1111,0.22,0.42,0.14,0.3,0.32,0.36,0.26
CCourtneyclift,0.45,0.44,0.31,0.39,0.4,0.28,0.37
CJ4mnstrs,0.21,0.52,0.32,0.24,0.37,0.5,0.07
CJCboi,0.28,0.31,0.28,0.5,0.17,0.25,0.21
CashBama,0.33,0.36,0.23,0.4,0.16,0.38,0.18
Churley404,0.2,0.29,0.28,0.34,0.34,0.37,0.21
D242Kentjr,0.36,0.43,0.24,0.47,0.49,0.22,0.34
DBlaze316,0.48,0.55,0.5,0.3,0.64,0.57,0.23
DaveCavaliere68,0.33,0.3,0.17,0.35,0.34,0.29,0.19
Daytrippen62,0.33,0.27,0.08,0.38,0.18,0.33,0.18
DenbowDonnie,0.26,0.23,0.14,0.48,0.24,0.16,0.22
DeonneDubarry,0.29,0.58,0.41,0.18,0.32,0.33,0.18
DeplorableDean,0.35,0.31,0.2,0.48,0.29,0.32,0.22
DeplorableTink,0.3,0.51,0.47,0.29,0.35,0.41,0.37
DesertWolfPS,0.18,0.3,0.45,0.28,0.23,0.3,0.18
Disciplelady333,0.3,0.27,0.21,0.37,0.34,0.21,0.09
Dolly1gnar1,0.35,0.16,0.3,0.63,0.31,0.28,0.4
DrPeterLang,0.31,0.39,0.26,0.42,0.23,0.41,0.23
ELNMAC,0.23,0.28,0.11,0.38,0.29,0.23,0.15
Eccentrie,0.34,0.3,0.21,0.21,0.29,0.25,0.28
EusebiaAq,0.19,0.3,0.06,0.38,0.21,0.23,0.16
FalconYourHero,0.37,0.27,0.16,0.4,0.19,0.26,0.34
FerociousRedhe1,0.5,0.33,0.25,0.29,0.62,0.39,0.3
Fiddledeedee01I,0.24,0.3,0.1,0.4,0.28,0.12,0.35
FindSource,0.56,0.62,0.51,0.76,0.78,0.65,0.44
Flyin2Freedom,0.37,0.48,0.49,0.49,0.41,0.36,0.29
FootballKig,0.56,0.46,0.26,0.38,0.57,0.55,0.43
FosterF31757930,0.15,0.28,0.27,0.3,0.32,0.35,0.19
Franderson2,0.48,0.43,0.33,0.42,0.75,0.32,0.21
FrequentTweets,0.35,0.36,0.06,0.28,0.26,0.2,0.24
FundazeFriday,0.32,0.34,0.19,0.16,0.31,0.29,0.04
GDBlessTheUSA,0.12,0.32,0.14,0.3,0.19,0.14,0.05
GODSsight,0.43,0.34,0.13,0.24,0.26,0.28,0.36
Gatordeb1955,0.29,0.32,0.22,0.41,0.4,0.24,0.16
Georgenmella,0.48,0.44,0.5,0.48,0.51,0.47,0.34
GideonHenry,0.52,0.35,0.33,0.52,0.43,0.34,0.2
GiveMeLibertyUS,0.38,0.47,0.17,0.5,0.34,0.47,0.54
GovCorrupted,0.15,0.33,0.3,0.19,0.22,0.27,0.04
GreenEmerald61,0.36,0.33,0.22,0.44,0.47,0.36,0.28
Gus_802,0.12,0.07,0.27,0.02,0.32,0.18,0.1
HRCFanGal,0.36,0.31,0.18,0.41,0.24,0.45,0.18
H_R_H_1,0.43,0.64,0.66,0.27,0.63,0.67,0.33
HandsOffOurGuns,0.45,0.64,0.59,0.76,0.72,0.85,0.58
HankPettit,0.34,0.48,0.16,0.59,0.36,0.5,0.2
HarmonicaHound,0.14,0.26,0.17,0.2,0.29,0.31,0.01
Heckel_n_Jeckel,0.32,0.2,0.34,0.4,0.22,0.35,0.23
HighRawMama,0.26,0.28,0.15,0.42,0.2,0.1,0.17
HilLIARy_Lies,0.32,0.42,0.27,0.4,0.31,0.47,0.41
Hollanjz,0.31,0.53,0.51,0.27,0.35,0.6,0.2
HopeP44,0.24,0.44,0.18,0.34,0.31,0.34,0.05
Hwk765,0.34,0.4,0.3,0.51,0.36,0.19,0.05
IceManNYR,0.16,0.32,0.05,0.13,0.14,0.22,0.2
IdalmycastroMy,0.19,0.23,0.24,0.55,0.2,0.35,0.33
InvestWatchBlog,0.61,0.65,0.2,0.38,0.6,0.34,0.11
Ivana11117,0.29,0.36,0.16,0.54,0.37,0.19,0.34
JACK__SHAW,0.32,0.46,0.16,0.16,0.31,0.16,0.14
JAYBOY6930,0.34,0.36,0.34,0.49,0.28,0.32,0.23
JLNCollection,0.3,0.44,0.16,0.46,0.32,0.3,0.22
JeanineGirard1,0.32,0.34,0.25,0.34,0.36,0.33,0.1
JeffreyGuterman,0.47,0.14,0.37,0.47,0.33,0.23,0.51
Jennife52613581,0.39,0.45,0.43,0.3,0.31,0.56,0.38
Jerzeee4Trump,0.34,0.29,0.29,0.42,0.3,0.21,0.15
Jim_Peoples_,0.61,0.52,0.35,0.42,0.58,0.33,0.5
JoAnn_Bill,0.51,0.22,0.12,0.26,0.66,0.15,0.13
Joeydoughnuts75,0.27,0.25,0.16,0.26,0.28,0.38,0.08
JohnDoe19275627,0.33,0.15,0.24,0.56,0.56,0.3,0.09
Jules06281,0.25,0.31,0.17,0.3,0.28,0.22,0.1
JuliaMaker_,0.9,0.73,0.37,0.613333333,0.79,0.66,0.89
JxhnBinder,0.22,0.13,0.15,0.17,0.25,0.14,0.12
KKokata,0.3,0.5,0.46,0.3,0.36,0.25,0.19
KSISKProduction,0.2,0.21,0.23,0.14,0.21,0.4,0.21
Kaliburger,0.29,0.27,0.19,0.36,0.19,0.33,0.4
Kayem623,0.45,0.45,0.25,0.49,0.33,0.18,0.16
Kelli_Cailin,0.31,0.47,0.41,0.47,0.46,0.3,0.15
KermitTheKush,0.35,0.5,0.68,0.31,0.65,0.65,0.37
KidCuellar,0.31,0.45,0.34,0.33,0.17,0.24,0.15
KingsCupRun27,0.21,0.46,0.3,0.4,0.29,0.54,0.36
LLirby,0.42,0.48,0.41,0.6,0.43,0.37,0.45
LacyUnderal,0.23,0.27,0.1,0.28,0.28,0.23,0.1
LarryOQuinn,0.38,0.33,0.13,0.42,0.42,0.25,0.29
LeslieLichtl,0.42,0.39,0.26,0.53,0.27,0.35,0.24
LindaGarceau,0.52,0.37,0.56,0.62,0.42,0.58,0.51
Lindapearl2,0.33,0.39,0.26,0.36,0.37,0.14,0.19
LloydChristmis,0.38,0.46,0.17,0.33,0.26,0.11,0.17
LongIslander57,0.18,0.26,0.23,0.37,0.2,0.25,0.17
LovToRideMyTrek,0.5,0.48,0.32,0.56,0.49,0.51,0.2
Lowridermc,0.36,0.42,0.4,0.25,0.4,0.3,0.29
Lrod49,0.28,0.44,0.42,0.48,0.34,0.29,0.1
LyndaG1963,0.46,0.25,0.17,0.43,0.32,0.2,0.63
MAMASLAVV,0.28,0.29,0.23,0.55,0.32,0.21,0.21
MGlick78,0.36,0.46,0.28,0.24,0.1,0.25,0.18
MMaria03146111,0.5,0.52,0.58,0.46,0.62,0.52,0.35
Ma1973sk,0.2,0.08,0.13,0.12,0.17,0.31,0.31
Maggiemae_75,0.2,0.21,0.11,0.06,0.33,0.36,0.22
MannieMforever,0.39,0.48,0.04,0.37,0.36,0.37,0.21
Mariapeet2,0.41,0.52,0.34,0.22,0.39,0.37,0.43
Mariasienna1221,0.23,0.33,0.17,0.26,0.37,0.36,0.41
Matilda711711,0.24,0.29,0.25,0.28,0.26,0.35,0.18
MattaAbraham1,0.65,0.56,0.09,0.52,0.62,0.34,0.24
MelvinLee515,0.41,0.3,0.18,0.29,0.53,0.2,0.26
Mickjuly4th,0.32,0.51,0.2,0.57,0.28,0.46,0.08
MiriamUSA82,0.52,0.53,0.39,0.5,0.68,0.5,0.31
MistyStrohl,0.22,0.28,0.12,0.15,0.28,0.23,0.08
MkMadonnakin,0.27,0.35,0.11,0.3,0.31,0.36,0.13
MntsofWv,0.47,0.45,0.45,0.3,0.74,0.55,0.51
MontanaPeg,0.15,0.33,0.44,0.28,0.26,0.31,0.02
Moogiesmojo,0.4,0.45,0.23,0.47,0.33,0.34,0.27
NannieNelson64,0.37,0.22,0.02,0.65,0.32,0.22,0.21
Nasmds1984,0.45,0.13,0.2,0.23,0.58,0.29,0.11
NathanDWilsonFL,0.31,0.3,0.14,0.37,0.25,0.37,0.25
NoHostagesTaken,0.43,0.45,0.22,0.4,0.42,0.36,0.49
ONowland,0.34,0.34,0.12,0.42,0.24,0.3,0.2
PSTeach4USFreed,0.41,0.42,0.22,0.46,0.3,0.31,0.25
PagosaUberguy,0.38,0.38,0.17,0.3,0.65,0.31,0.26
Pastafarian1964,0.22,0.19,0.22,0.24,0.17,0.2,0.14
PaulMick,0.39,0.45,0.19,0.34,0.44,0.37,0.24
Planet6Janet,0.22,0.29,0.44,0.29,0.24,0.29,0.02
PuneSaloon82,0.32,0.44,0.19,0.3,0.38,0.33,0.04
Purplegarter1,0.38,0.41,0.52,0.48,0.53,0.36,0.3
RAMrants,0.5,0.27,0.12,0.3,0.27,0.19,0.54
RPerkinsCnst,0.4,0.34,0.21,0.49,0.63,0.2,0.25
RealMuckmaker,0.65,0.4,0.32,0.45,0.59,0.2,0.39
ReikiNurse007,0.21,0.29,0.28,0.23,0.28,0.28,0.18
Report24CA,0.7,0.55,0.34,0.59,0.83,0.47,0.35
RicoBM,0.18,0.37,0.26,0.33,0.27,0.23,0.02
RobertMarr6,0.41,0.43,0.4,0.47,0.43,0.31,0.27
SCRUB58,0.22,0.44,0.28,0.33,0.2,0.29,0.11
SaraWil44479311,0.47,0.53,0.29,0.35,0.44,0.53,0.31
ShadowSalute,0.22,0.27,0.31,0.41,0.22,0.19,0.26
ShanDixy,0.19,0.36,0.14,0.22,0.12,0.26,0.07
Sir_Templar,0.74,0.65,0.39,0.38,0.71,0.54,0.61
Snoopy_thats_me,0.39,0.36,0.14,0.51,0.23,0.28,0.33
SsNyoka,0.32,0.46,0.34,0.34,0.45,0.4,0.21
SusanBell45,0.6,0.76,0.55,0.81,0.37,0.81,0.51
SusanMainSt,0.38,0.41,0.43,0.43,0.7,0.46,0.13
T64Pamela,0.3,0.3,0.14,0.29,0.3,0.26,0.21
THE_DAILY_BLEAT,0.36,0.3,0.3,0.5,0.25,0.31,0.06
THE_ECB,0.21,0.41,0.23,0.36,0.25,0.09,0.13
TJentilucci,0.26,0.46,0.26,0.25,0.19,0.52,0.14
TMB3000,0.35,0.27,0.32,0.41,0.48,0.22,0.29
TerryLambert201,0.29,0.37,0.2,0.4,0.26,0.09,0.21
TrixieDalek,0.3,0.39,0.33,0.23,0.28,0.18,0.15
TrollPwn,0.34,0.43,0.42,0.21,0.43,0.48,0.29
Trump_Erie,0.24,0.36,0.07,0.29,0.27,0.29,0.21
TwWorldRecord,0.34,0.91,0.59,0.840246053,0.793147134,0.84,0.37
Uskeus,0.47,0.66,0.35,0.31,0.71,0.68,0.66
V01Vod,0.43,0.21,0.1,0.31,0.58,0.18,0.15
VABVOX,0.37,0.19,0.2,0.48,0.44,0.27,0.49
WTSmithxxx,0.38,0.36,0.34,0.26,0.26,0.22,0.35
WandaFShelton2,0.3,0.38,0.51,0.19,0.35,0.45,0.27
WeRFedUp,0.18,0.3,0.2,0.26,0.25,0.42,0.21
WeThePeople4US,0.43,0.5,0.56,0.56,0.44,0.51,0.28
WhosFibbing,0.29,0.37,0.19,0.3,0.35,0.32,0.19
WildlifeNRacing,0.5,0.3,0.24,0.43,0.59,0.48,0.26
XaraSenpai,0.35,0.34,0.64,0.54,0.793147134,0.62,0.16
YZeducatesU,0.21,0.35,0.21,0.26,0.28,0.26,0.05
YvonneCollins45,0.57,0.74,0.696,0.78,0.793147134,0.79,0.53
ZackFraser,0.2,0.25,0.2,0.21,0.17,0.36,0.17
ZiffyKat,0.33,0.31,0.08,0.27,0.35,0.14,0.29
__malarkey,0.42,0.48,0.41,0.46,0.43,0.65,0.41
agstup,0.42,0.61,0.4,0.5,0.35,0.55,0.27
almac8241951,0.16,0.22,0.17,0.13,0.28,0.17,0.12
almadenm49,0.33,0.43,0.17,0.29,0.48,0.28,0.21
amylt7215,0.48,0.54,0.62,0.39,0.68,0.53,0.44
annaaizic,0.4,0.42,0.28,0.56,0.3,0.44,0.21
arcangel12741,0.45,0.49,0.47,0.35,0.47,0.56,0.43
arrowsmithwoman,0.38,0.35,0.18,0.42,0.34,0.19,0.12
auntmimihere,0.25,0.26,0.33,0.53,0.46,0.18,0.16
aviv1818,0.3,0.38,0.1,0.21,0.27,0.15,0.14
axlsgirl13,0.35,0.38,0.34,0.48,0.44,0.37,0.24
azmoderate,0.5,0.38,0.23,0.43,0.4,0.14,0.44
barbieblevins,0.18,0.29,0.05,0.22,0.32,0.22,0.08
becison58,0.37,0.19,0.29,0.23,0.54,0.31,0.09
beckystarr1973,0.41,0.3,0.22,0.45,0.44,0.32,0.21
betsstuff,0.47,0.65,0.16,0.37,0.41,0.37,0.2
bjcrochet,0.36,0.47,0.48,0.47,0.56,0.43,0.24
bluegigi,0.59,0.35,0.3,0.31,0.63,0.11,0.22
bodymankra,0.49,0.62,0.66,0.5,0.43,0.58,0.4
brianscalifgirl,0.22,0.2,0.15,0.27,0.41,0.29,0.28
burberryant,0.39,0.23,0.33,0.23,0.22,0.41,0.18
buzzyanne,0.29,0.37,0.29,0.33,0.26,0.35,0.21
carltball122219,0.21,0.41,0.34,0.32,0.29,0.2,0.25
cathylang72,0.3,0.38,0.37,0.42,0.31,0.47,0.09
cferrer777,0.51,0.45,0.54,0.47,0.66,0.56,0.51
charbship,0.29,0.39,0.43,0.51,0.34,0.48,0.21
charlotta615,0.27,0.24,0.21,0.55,0.29,0.27,0.15
chiefsmorris,0.19,0.35,0.38,0.24,0.31,0.32,0.15
christint,0.42,0.45,0.51,0.21,0.56,0.53,0.29
chucklourieT,0.49,0.43,0.31,0.36,0.63,0.28,0.02
ckemp1542400,0.51,0.52,0.1,0.49,0.42,0.3,0.19
cleo_peterson,0.3,0.23,0.19,0.49,0.21,0.4,0.18
clintchandl,0.37,0.34,0.35,0.27,0.35,0.29,0.35
collectdollsale,0.53,0.42,0.21,0.35,0.73,0.12,0.21
coppervase,0.36,0.14,0.29,0.32,0.43,0.12,0.15
cshintov,0.25,0.42,0.08,0.19,0.31,0.24,0.01
danielgullo,0.6,0.54,0.23,0.69,0.67,0.36,0.44
deploableDrea,0.4,0.43,0.41,0.29,0.53,0.5,0.45
desertrat0073,0.13,0.12,0.16,0.34,0.27,0.37,0.22
dlaspca,0.37,0.69,0.45,0.28,0.53,0.8,0.47
dnlee480,0.21,0.32,0.39,0.28,0.35,0.33,0.18
ebhertg05,0.3,0.36,0.25,0.19,0.26,0.08,0.18
eddienotfunny,0.41,0.32,0.2,0.23,0.35,0.25,0.29
elium2,0.33,0.3,0.23,0.22,0.35,0.32,0.36
erotao,0.47,0.42,0.39,0.33,0.37,0.33,0.69
eyesonolive,0.38,0.33,0.38,0.34,0.64,0.24,0.26
franginter,0.31,0.38,0.37,0.38,0.31,0.47,0.24
freegalt,0.39,0.45,0.2,0.47,0.36,0.43,0.52
glenanna952,0.2,0.2,0.23,0.46,0.21,0.04,0.12
gordon_delima,0.36,0.49,0.33,0.32,0.45,0.41,0.16
graca5683,0.2,0.33,0.05,0.18,0.28,0.37,0.1
guardthecastle,0.35,0.3,0.09,0.53,0.2,0.18,0.18
herblady0519,0.4,0.19,0.29,0.24,0.46,0.29,0.26
heroicfreedom,0.22,0.34,0.11,0.37,0.27,0.25,0.18
historyscoper,0.56,0.75,0.49,0.65,0.62,0.75,0.34
hoosierceb1,0.37,0.39,0.37,0.33,0.34,0.24,0.17
hugva3,0.35,0.43,0.21,0.47,0.35,0.32,0.25
iVoteForBest,0.58,0.64,0.58,0.59,0.53,0.54,0.53
iamdeeza2,0.27,0.38,0.22,0.35,0.29,0.37,0.39
jackiebullivant,0.37,0.46,0.53,0.38,0.43,0.49,0.61
jakesCove_US,0.43,0.31,0.39,0.38,0.42,0.4,0.19
james_toles,0.53,0.62,0.3,0.56,0.52,0.5,0.23
janevanhorn,0.41,0.36,0.57,0.21,0.39,0.27,0.34
janicevergeer,0.31,0.49,0.3,0.31,0.39,0.29,0.22
jathomas551,0.28,0.48,0.24,0.47,0.28,0.25,0.12
jbritta,0.25,0.2,0.13,0.13,0.14,0.26,0.14
jchjch62,0.29,0.36,0.24,0.49,0.31,0.3,0.21
jerry_ruark,0.29,0.45,0.24,0.36,0.35,0.41,0.11
jessicabai,0.53,0.6,0.55,0.35,0.49,0.54,0.47
jfmusy,0.43,0.83,0.33,0.6,0.78,0.84,0.34
jimbostj15,0.33,0.26,0.11,0.16,0.53,0.3,0.07
jimkeith1,0.18,0.27,0.21,0.15,0.24,0.35,0.18
jnsgaw,0.31,0.26,0.19,0.45,0.29,0.26,0.26
joybur54,0.34,0.52,0.33,0.45,0.47,0.51,0.33
justinpgdr,0.23,0.22,0.25,0.24,0.24,0.24,0.18
jzhullings,0.31,0.43,0.28,0.52,0.46,0.45,0.23
keepinITreal___,0.17,0.42,0.25,0.27,0.37,0.35,0.27
kenzideas,0.29,0.55,0.08,0.39,0.37,0.24,0.1
kg_franklin,0.31,0.28,0.16,0.29,0.38,0.21,0.43
kohlweiler,0.38,0.37,0.24,0.48,0.4,0.22,0.3
ktrav123,0.35,0.32,0.38,0.36,0.37,0.39,0.36
kuhar_l,0.26,0.34,0.23,0.29,0.32,0.27,0.27
lanell_nelson,0.48,0.52,0.54,0.35,0.55,0.45,0.46
lavenderblue27,0.53,0.48,0.27,0.34,0.47,0.4,0.47
liber_doctrinae,0.46,0.4,0.19,0.29,0.56,0.37,0.05
linda_wed1,0.47,0.37,0.39,0.47,0.65,0.23,0.16
lisarob61254794,0.3,0.36,0.36,0.34,0.32,0.38,0.15
littlebitgood,0.29,0.17,0.23,0.2,0.48,0.2,0.1
ljellinek,0.32,0.37,0.39,0.47,0.35,0.46,0.25
lmchristi1,0.31,0.24,0.24,0.28,0.29,0.14,0.22
lorettatheprole,0.43,0.39,0.22,0.36,0.38,0.28,0.25
lovemyyorkie14,0.45,0.56,0.22,0.44,0.53,0.31,0.21
lozanosunwest,0.52,0.35,0.26,0.19,0.58,0.28,0.29
lraric5,0.48,0.46,0.44,0.48,0.59,0.53,0.32
luvmyveteran,0.34,0.36,0.14,0.26,0.32,0.3,0.27
macmeg523,0.25,0.54,0.38,0.34,0.26,0.29,0.19
marinevet83,0.42,0.52,0.41,0.4,0.54,0.37,0.8
marustaab,0.3,0.39,0.16,0.35,0.24,0.47,0.1
mary_smiths,0.15,0.36,0.22,0.26,0.28,0.26,0.14
matthew_strehle,0.36,0.45,0.22,0.35,0.49,0.48,0.35
melton_harold,0.3,0.48,0.25,0.33,0.28,0.46,0.11
mhoward48,0.27,0.44,0.17,0.57,0.25,0.37,0.19
mikeq36,0.38,0.39,0.43,0.52,0.45,0.44,0.26
mj_barton,0.35,0.39,0.25,0.51,0.34,0.38,0.26
mmkjw2,0.24,0.32,0.19,0.42,0.27,0.37,0.15
modrtmike,0.25,0.28,0.14,0.4,0.38,0.23,0.11
motherjonesrn,0.28,0.33,0.17,0.52,0.27,0.15,0.18
nancymarie4159,0.24,0.41,0.28,0.38,0.27,0.47,0.11
natvnyker,0.26,0.47,0.28,0.45,0.35,0.24,0.15
nescue140,0.43,0.26,0.42,0.18,0.35,0.09,0.18
normallife2016,0.37,0.49,0.41,0.38,0.5,0.49,0.37
oceankitkat,0.47,0.57,0.51,0.41,0.54,0.54,0.39
oisesu53,0.43,0.28,0.04,0.37,0.61,0.48,0.25
onewhistler,0.26,0.37,0.31,0.38,0.37,0.32,0.22
phorn920gmailco,0.28,0.32,0.29,0.31,0.31,0.31,0.21
pinkieclc,0.16,0.27,0.12,0.31,0.26,0.27,0.21
ply32,0.15,0.46,0.2,0.14,0.22,0.32,0.07
pmgourmet71,0.27,0.39,0.22,0.18,0.2,0.23,0.12
pnormandin11,0.33,0.44,0.43,0.51,0.57,0.5,0.1
polarbear404,0.27,0.27,0.17,0.33,0.22,0.12,0.13
pppatticake,0.38,0.35,0.09,0.4,0.3,0.22,0.42
princesssofpwr,0.28,0.26,0.18,0.38,0.24,0.29,0.22
quito_osho,0.69,0.61,0.79,0.42,0.82,0.4,0.73
rcarr57,0.31,0.41,0.49,0.52,0.35,0.49,0.2
rebekahcoffee,0.49,0.52,0.29,0.41,0.55,0.47,0.23
redreader5346,0.2,0.4,0.05,0.41,0.25,0.22,0.14
revsaint08,0.4,0.45,0.09,0.5,0.26,0.31,0.31
rikhan531,0.35,0.44,0.42,0.54,0.28,0.28,0.26
rmanderson920,0.6,0.42,0.37,0.34,0.63,0.44,0.56
rodsandguitars,0.31,0.28,0.14,0.4,0.4,0.33,0.19
rosiebudpisces,0.19,0.21,0.13,0.29,0.16,0.14,0.19
roxannelwright,0.26,0.37,0.16,0.38,0.22,0.3,0.3
roxyloveslucy,0.28,0.29,0.18,0.39,0.33,0.15,0.17
russgui,0.43,0.38,0.16,0.28,0.63,0.55,0
scotchlvr,0.35,0.52,0.33,0.28,0.57,0.71,0.42
scott_stalker2,0.29,0.44,0.33,0.42,0.47,0.26,0.26
secularstupiddd,0.59,0.6,0.58,0.59,0.38,0.44,0.47
shadozmom,0.19,0.41,0.14,0.21,0.25,0.23,0
shoot2score2_,0.18,0.23,0.29,0.19,0.3,0.2,0.04
sighidontknow,0.42,0.41,0.36,0.33,0.56,0.54,0.45
skrossa,0.29,0.45,0.18,0.46,0.24,0.57,0.17
slane9699,0.45,0.42,0.3,0.37,0.68,0.6,0.58
steves1115,0.49,0.38,0.27,0.24,0.68,0.55,0.37
susandaley0128,0.3,0.22,0.39,0.4,0.28,0.23,0.18
tapwalden,0.52,0.21,0.42,0.44,0.58,0.13,0.43
terracotta05,0.38,0.44,0.24,0.45,0.28,0.22,0.27
theTonyGee,0.42,0.48,0.34,0.31,0.34,0.3,0.56
thinkrodrigo,0.82,0.84,0.57,0.88,0.54,0.66,0.87
thop2it,0.32,0.42,0.31,0.37,0.29,0.39,0.33
tigertrollz2,0.32,0.32,0.22,0.25,0.32,0.27,0.52
tim26264,0.41,0.31,0.21,0.24,0.59,0.34,0.39
toucastoucas,0.54,0.35,0.68,0.55,0.54,0.42,0.75
trackerem,0.4,0.27,0.18,0.34,0.44,0.33,0.34
trend_auditor,0.68,0.64,0.4,0.63,0.77,0.61,0.73
trump2016usa123,0.4,0.45,0.6,0.32,0.34,0.47,0.46
tweet2u2,0.36,0.43,0.29,0.39,0.3,0.22,0.45
tweet4lfe,0.17,0.37,0.13,0.3,0.32,0.28,0.07
usn112006,0.37,0.46,0.48,0.62,0.45,0.54,0.23
vipscafe25,0.16,0.55,0.48,0.27,0.39,0.24,0.4
vjeannek,0.3,0.28,0.3,0.27,0.25,0.26,0.42
waltiepooh,0.35,0.44,0.38,0.53,0.31,0.33,0.29
wismiss3,0.53,0.4,0.26,0.45,0.62,0.38,0.24
wokemom209,0.23,0.3,0.12,0.39,0.38,0.19,0.15
wufandmew,0.61,0.57,0.41,0.16,0.61,0.45,0.61
wwjdeux,0.35,0.37,0.32,0.37,0.19,0.28,0.22
wyodebbie,0.57,0.46,0.28,0.62,0.73,0.52,0.23
youllstartawar,0.32,0.48,0.17,0.5,0.5,0.34,0.35
03forester,0.47,0.48,0.45,0.57,0.59,0.45,0.34
1776tamara,0.39,0.47,0.53,0.24,0.64,0.53,0.33
208actor,0.45,0.46,0.17,0.21,0.37,0.34,0.39
4FollowingJesus,0.36,0.58,0.36,0.5,0.58,0.44,0.43
4RNation,0.21,0.37,0.35,0.17,0.24,0.35,0.07
64dodger,0.26,0.27,0.44,0.31,0.59,0.24,0.19
AIllinoi,0.33,0.37,0.13,0.39,0.4,0.19,0.2
AmericanMom2,0.35,0.32,0.11,0.51,0.19,0.18,0.09
AmyLBanamy,0.28,0.33,0.16,0.45,0.28,0.48,0.2
AnnaApp91838450,0.27,0.35,0.12,0.54,0.32,0.48,0.26
AnyaAnnem1970,0.7,0.61,0.26,0.53,0.73,0.46,0.34
ArtBulla,0.45,0.81,0.56,0.44,0.59,0.6,0.17
Axelrod_EJ,0.21,0.43,0.3,0.43,0.23,0.37,0.23
BarbaraDeStasio,0.24,0.28,0.04,0.27,0.22,0.15,0.29
BeLEAFingWithJB,0.3,0.36,0.26,0.49,0.18,0.41,0.18
BeachDreamin291,0.4,0.36,0.33,0.44,0.33,0.09,0.54
Berryliciousgum,0.32,0.24,0.06,0.37,0.52,0.18,0.19
BikerSuitAndTie,0.31,0.32,0.23,0.17,0.25,0.36,0.21
Bjschw309,0.36,0.3,0.1,0.32,0.32,0.31,0.14
BlessIsrael1948,0.33,0.37,0.43,0.41,0.39,0.26,0.22
BobbyHardy10,0.26,0.27,0.24,0.44,0.26,0.23,0.19
Bunny98050805,0.31,0.56,0.59,0.37,0.32,0.41,0.76
BusterUSMC,0.46,0.47,0.14,0.22,0.48,0.23,0.14
CCCINNC,0.35,0.35,0.29,0.42,0.3,0.358333333,0.36
CNoodleNews,0.4,0.79,0.5,0.840246053,0.793147134,0.7,0.23
CanuckCon,0.37,0.44,0.48,0.36,0.17,0.26,0.3
CarlBullock16,0.76,0.59,0.11,0.58,0.78,0.69,0.608
CaroleFlint,0.28,0.52,0.59,0.47,0.29,0.5,0.28
CarolynG1014,0.28,0.43,0.05,0.29,0.27,0.39,0.13
CarterReed11,0.3,0.3,0.3,0.48,0.28,0.23,0.11
CatLover3480,0.21,0.27,0.13,0.13,0.21,0.174,0.11
CatholicsPress,0.39,0.27,0.52,0.53,0.67,0.08,0.62
Chad62380,0.44,0.62,0.68,0.32,0.57,0.5,0.38
ChefJoeBoko,0.54,0.47,0.45,0.6,0.56,0.49,0.3
CherylReynolds,0.3,0.24,0.14,0.23,0.38,0.18,0.1
CnnReal,0.56,0.95,0.55,0.56197619,0.793147134,0.9,0.2
CobaltGuy1,0.4,0.21,0.27,0.49,0.29,0.18,0.31
CollectedN,0.81,0.76,0.54,0.59,0.5,0.47,0.84
DTrumpFan,0.46,0.82,0.42,0.58,0.63,0.71,0.43
D_Diesel1982,0.34,0.5,0.34,0.33,0.31,0.45,0.52
DanielIronhead,0.3,0.37,0.26,0.21,0.35,0.44,0.21
DavesSpataro,0.49,0.54,0.29,0.45,0.59,0.5,0.67
DellaCooper3,0.39,0.48,0.25,0.48,0.21,0.32,0.18
Dennis27593736,0.35,0.42,0.34,0.46,0.11,0.16,0.28
DeplorableChri1,0.25,0.13,0.18,0.51,0.34,0.22,0.24
DeplorableElite,0.26,0.33,0.3,0.3,0.27,0.34,0.32
Deplorablefrog1,0.44,0.49,0.29,0.53,0.49,0.43,0.35
DesignerDeb3,0.3,0.33,0.21,0.56,0.32,0.38,0.29
DianePavlick,0.22,0.37,0.2,0.3,0.25,0.19,0.04
Difference30360,0.4,0.69,0.7,0.802,0.793147134,0.71,0.15
DivineMsEva,0.34,0.46,0.22,0.34,0.41,0.43,0.21
DuckGuyy42,0.3,0.38,0.17,0.4,0.24,0.33,0.22
EDee_1,0.42,0.33,0.23,0.53,0.29,0.28,0.2
EllenMorris1222,0.26,0.36,0.26,0.33,0.2,0.26,0.2
